id,nombre,centroide_lon,centroide_lat,categoria,fuente,municipio_id,departamento_id
14007330,VILLA QUILLINZO,-64.5210498971139,-32.2384365356542,Localidad simple,INDEC,142091.0,14007.0
14007340,VILLA RUMIPAL,-64.4792063354191,-32.1893813417323,Componente de localidad compuesta,INDEC,140063.0,14007.0
14014010,CORDOBA,-64.1833384346292,-31.4138166206931,Componente de localidad compuesta,INDEC,140077.0,14014.0
14021010,AGUA DE ORO,-64.2955793576311,-31.058228127494,Componente de localidad compuesta,INDEC,140084.0,14021.0
14021020,ASCOCHINGA,-64.2754165610863,-30.9594645513035,Localidad simple,INDEC,140126.0,14021.0
14021025,BARRIO NUEVO RIO CEBALLOS,-64.2887924252948,-31.1980230004722,Componente de localidad compuesta,INDEC,140147.0,14021.0
14021030,CANTERAS EL SAUCE,-64.3145341004157,-31.0864140054075,Componente de localidad compuesta,INDEC,142105.0,14021.0
14021040,CASA BAMBA,-64.3992718801552,-31.3429017095306,Localidad simple,INDEC,140119.0,14021.0
14021050,COLONIA CAROYA,-64.066728610829,-31.0172322466264,Localidad simple,INDEC,140091.0,14021.0
14021060,COLONIA TIROLESA,-64.0672541009396,-31.2357859283773,Localidad simple,INDEC,140098.0,14021.0
14021070,COLONIA VICENTE AGUERO,-64.0190456537309,-31.0277849308523,Localidad simple,INDEC,142098.0,14021.0
14021075,VILLA CORAZON DE MARIA,-63.9963793951592,-31.4435294401245,Componente de localidad compuesta,INDEC,140133.0,14021.0
14021080,CORRAL QUEMADO,-64.3778448899044,-30.9890353478112,Localidad simple,INDEC,,14021.0
14021110,EL MANZANO,-64.2998324164847,-31.0817617139175,Componente de localidad compuesta,INDEC,142105.0,14021.0
14021120,ESTACION COLONIA TIROLESA,-64.0150545730464,-31.2735550500587,Localidad simple,INDEC,140098.0,14021.0
14021140,JESUS MARIA,-64.0957712868729,-30.9811937384049,Localidad simple,INDEC,140112.0,14021.0
14021150,LA CALERA,-64.3368093736089,-31.3441541784042,Componente de localidad compuesta,INDEC,140119.0,14021.0
14021170,LA PUERTA,-64.0402188172603,-31.1419300602666,Localidad simple,INDEC,140098.0,14021.0
14021175,LAS CORZUELAS,-64.2618872007094,-31.240896079449,Componente de localidad compuesta,INDEC,140168.0,14021.0
14021180,LOS MOLLES,-64.2253880804829,-31.0167070305726,Localidad simple,INDEC,140126.0,14021.0
14021190,MALVINAS ARGENTINAS,-64.0503196448495,-31.3677025435362,Componente de localidad compuesta,INDEC,140133.0,14021.0
14021200,MENDIOLAZA,-64.3038336466706,-31.2634679794013,Componente de localidad compuesta,INDEC,140140.0,14021.0
14021210,MI GRANJA,-63.9996450992295,-31.3501106609981,Localidad simple,INDEC,142119.0,14021.0
14021220,PAJAS BLANCAS,-64.2768259906649,-31.2146356684786,Localidad simple,INDEC,140147.0,14021.0
14021230,RIO CEBALLOS,-64.3096761754849,-31.1748535571499,Componente de localidad compuesta,INDEC,140147.0,14021.0
14021240,SALDAN,-64.3129043036137,-31.3142696814131,Componente de localidad compuesta,INDEC,140154.0,14021.0
14021250,SALSIPUEDES,-64.2906610433299,-31.1388344121698,Componente de localidad compuesta,INDEC,140161.0,14021.0
14021260,SANTA ELENA,-64.0753189644633,-31.2593058004875,Localidad simple,INDEC,140098.0,14021.0
14021270,TINOCO,-63.8923777817114,-31.1238790204144,Localidad simple,INDEC,142728.0,14021.0
14021280,UNQUILLO,-64.3177425598673,-31.2319725034056,Componente de localidad compuesta,INDEC,140168.0,14021.0
14021290,VILLA ALLENDE,-64.2950077746201,-31.2922067561376,Componente de localidad compuesta,INDEC,140175.0,14021.0
14021300,VILLA CERRO AZUL,-64.3197333591217,-31.0702139869894,Localidad simple,INDEC,142126.0,14021.0
14021310,PARQUE NORTE - CIUDAD DE LOS NINOS - VILLA PASTORA - ALMIRANTE BROWN - GUINAZU N,-64.1805270805742,-31.3101307241869,Componente de localidad compuesta,INDEC,140077.0,14021.0
14028010,ALTO DE LOS QUEBRACHOS,-65.0384387721916,-30.5409658147192,Localidad simple,INDEC,142133.0,14028.0
14028020,BANADO DE SOTO,-65.0436620185917,-30.8044357869451,Localidad simple,INDEC,142140.0,14028.0
14028030,CANTERAS QUILPO,-64.6829010647536,-30.8666932853441,Localidad simple,INDEC,,14028.0
14028040,CRUZ DE CANA,-64.9425321672363,-31.0662466251544,Localidad simple,INDEC,142147.0,14028.0
14028050,CRUZ DEL EJE,-64.8077377312137,-30.7218592173101,Localidad simple,INDEC,140182.0,14028.0
14028070,EL RINCON,-64.6484924752741,-30.7397207125925,Localidad simple,INDEC,,14028.0
14028110,LA HIGUERA,-65.1020313666951,-31.0139548417914,Localidad simple,INDEC,142175.0,14028.0
14028120,LAS CANADAS,-64.7189758691612,-30.9332479488458,Localidad simple,INDEC,,14028.0
14028130,LAS PLAYAS,-64.8508831281017,-30.6895900139602,Localidad simple,INDEC,142189.0,14028.0
14028150,MEDIA NARANJA,-64.9515406139404,-30.6233104657952,Localidad simple,INDEC,142203.0,14028.0
14028160,PASO VIEJO,-65.1864700189142,-30.7686835768001,Localidad simple,INDEC,,14028.0
14028170,SAN MARCOS SIERRA,-64.6468515131076,-30.7803420622583,Localidad simple,INDEC,140189.0,14028.0
14028180,SERREZUELA,-65.3813009621884,-30.6392026300348,Localidad simple,INDEC,140196.0,14028.0
14028190,TUCLAME,-65.2375410689391,-30.7485284753417,Localidad simple,INDEC,142217.0,14028.0
14028200,VILLA DE SOTO,-64.9924997261449,-30.852977256889,Localidad simple,INDEC,140203.0,14028.0
14035010,DEL CAMPILLO,-64.4945399243505,-34.3760847098309,Localidad simple,INDEC,140217.0,14035.0
14035020,ESTACION LECUEDER,-64.8094621973322,-34.4964110409998,Localidad simple,INDEC,,14035.0
14035030,HIPOLITO BOUCHARD,-63.508013061936,-34.7223142041085,Localidad simple,INDEC,140210.0,14035.0
14035050,ITALO,-63.781208388865,-34.7911820710534,Localidad simple,INDEC,140231.0,14035.0
14035060,MATTALDI,-64.1695033049234,-34.4803867338234,Localidad simple,INDEC,140245.0,14035.0
14035100,RANQUELES,-64.0987740916452,-34.8436937843761,Localidad simple,INDEC,142245.0,14035.0
14035110,SANTA MAGDALENA,-63.941510935076,-34.514736598064,Localidad simple,INDEC,140238.0,14035.0
14035120,VILLA HUIDOBRO,-64.5833571665395,-34.8371817717375,Localidad simple,INDEC,140252.0,14035.0
14035130,VILLA SARMIENTO,-64.7240499364673,-34.1216195744231,Localidad simple,INDEC,141120.0,14035.0
14035140,VILLA VALERIA,-64.917844943457,-34.3408530354994,Localidad simple,INDEC,140259.0,14035.0
14042010,ARROYO ALGODON,-63.1627861860009,-32.2019665986816,Localidad simple,INDEC,,14042.0
14042050,ETRURIA,-63.2472565146999,-32.9405157092885,Localidad simple,INDEC,140294.0,14042.0
14042060,LA LAGUNA,-63.2440045658431,-32.8014149822474,Localidad simple,INDEC,140301.0,14042.0
14042070,LA PALESTINA,-63.4092352057166,-32.6155884790713,Localidad simple,INDEC,140308.0,14042.0
14042090,LAS MOJARRAS,-63.2328555816575,-32.3029687109385,Localidad simple,INDEC,,14042.0
14042100,LUCA,-63.4762536378135,-32.5401979602741,Localidad simple,INDEC,140322.0,14042.0
14042110,PASCO,-63.3411254262064,-32.7470044961114,Localidad simple,INDEC,140329.0,14042.0
14042120,SANABRIA,-63.2479616144958,-32.527560043626,Localidad simple,INDEC,140280.0,14042.0
14042130,SILVIO PELLICO,-62.931650118919,-32.2506338091324,Localidad simple,INDEC,140336.0,14042.0
14042140,TICINO,-63.4353044375428,-32.6919271380136,Localidad simple,INDEC,140343.0,14042.0
14042150,TIO PUJIO,-63.3540179546817,-32.2863739057236,Localidad simple,INDEC,140350.0,14042.0
14042160,VILLA ALBERTINA,-63.1844586471364,-32.4342175966013,Localidad simple,INDEC,140357.0,14042.0
14042170,VILLA MARIA,-63.2499951238659,-32.4120836110321,Componente de localidad compuesta,INDEC,140357.0,14042.0
14042190,VILLA OESTE,-63.2875591644345,-32.4343319670367,Localidad simple,INDEC,140364.0,14042.0
14049010,AVELLANEDA,-64.2078393373412,-30.5946762022718,Localidad simple,INDEC,142259.0,14049.0
14049020,CANADA DE RIO PINTO,-64.2182971976614,-30.7759183214925,Localidad simple,INDEC,142266.0,14049.0
14049040,COPACABANA,-64.5555688574614,-30.6113486219317,Localidad simple,INDEC,,14049.0
14049050,DEAN FUNES,-64.3516697664768,-30.4229409365773,Localidad simple,INDEC,140371.0,14049.0
14049060,ESQUINA DEL ALAMBRE,-64.9074033309966,-30.6016118281727,Localidad simple,INDEC,142294.0,14049.0
14049080,LOS POZOS,-64.2664449882016,-30.5154516695053,Localidad simple,INDEC,142287.0,14049.0
14049090,OLIVARES DE SAN NICOLAS,-64.8433653744314,-30.6020503748658,Localidad simple,INDEC,142294.0,14049.0
14049100,QUILINO,-64.5029777045333,-30.2159552214688,Localidad simple,INDEC,140378.0,14049.0
14049110,SAN PEDRO DE TOYOS,-64.4475688737826,-30.4541583004868,Localidad simple,INDEC,,14049.0
14049120,VILLA GUTIERREZ,-64.1819590809899,-30.6569511707803,Localidad simple,INDEC,,14049.0
14049130,VILLA QUILINO,-64.4775674155262,-30.2101157475483,Localidad simple,INDEC,140378.0,14049.0
14056010,ALEJANDRO ROCA,-63.7205503922441,-33.3564514451723,Localidad simple,INDEC,140385.0,14056.0
14056020,ASSUNTA,-63.2259060913547,-33.6332962011646,Localidad simple,INDEC,142308.0,14056.0
14056030,BENGOLEA,-63.6719277875696,-33.0274173144801,Localidad simple,INDEC,140392.0,14056.0
14056040,CARNERILLO,-64.0256580552867,-32.9153142058652,Localidad simple,INDEC,140399.0,14056.0
14056050,CHARRAS,-64.0458262411649,-33.0241677315378,Localidad simple,INDEC,140406.0,14056.0
14056060,EL RASTREADOR,-63.5392368036406,-33.6644787319553,Localidad simple,INDEC,142315.0,14056.0
14056080,GENERAL DEHEZA,-63.7850383518255,-32.7549291159098,Localidad simple,INDEC,140420.0,14056.0
14056090,HUANCHILLAS,-63.6372618363763,-33.6655227252595,Localidad simple,INDEC,140427.0,14056.0
14056100,LA CARLOTA,-63.2969802619056,-33.4201679372505,Localidad simple,INDEC,140434.0,14056.0
14056120,OLAETA,-63.9085957407616,-33.0434821211836,Localidad simple,INDEC,140448.0,14056.0
14056140,PASO DEL DURAZNO,-64.0478670082552,-33.1704554487519,Componente de localidad compuesta,INDEC,142329.0,14056.0
14056150,SANTA EUFEMIA,-63.2820358699256,-33.1767529632621,Localidad simple,INDEC,140462.0,14056.0
14056160,UCACHA,-63.5082571588932,-33.0334392795816,Localidad simple,INDEC,140469.0,14056.0
14056170,VILLA REDUCCION,-63.8622207209792,-33.2014556304775,Localidad simple,INDEC,140455.0,14056.0
14063010,ALEJO LEDESMA,-62.6261405718946,-33.6076125942499,Localidad simple,INDEC,140476.0,14063.0
14063020,ARIAS,-62.402789011452,-33.6411632781096,Localidad simple,INDEC,140483.0,14063.0
14063030,CAMILO ALDAO,-62.0965954602144,-33.123740825534,Localidad simple,INDEC,140490.0,14063.0
14063060,COLONIA BARGE,-62.6081628269792,-33.2585411549016,Localidad simple,INDEC,142336.0,14063.0
14063070,COLONIA ITALIANA,-62.1807987939012,-33.3119180942558,Localidad simple,INDEC,140511.0,14063.0
14063080,COLONIA VEINTICINCO,-61.9347825911775,-32.8883679292315,Localidad simple,INDEC,,14063.0
14063100,CRUZ ALTA,-61.8109726038419,-33.0069947278727,Localidad simple,INDEC,140525.0,14063.0
14063110,GENERAL BALDISSERA,-62.3037212558104,-33.1220171765357,Localidad simple,INDEC,140532.0,14063.0
14063130,GUATIMOZIN,-62.4391434502619,-33.4617411292085,Localidad simple,INDEC,140546.0,14063.0
14063140,INRIVILLE,-62.2305487525417,-32.9438405235327,Localidad simple,INDEC,140553.0,14063.0
14063150,ISLA VERDE,-62.404426547367,-33.2401071501959,Localidad simple,INDEC,140560.0,14063.0
14063160,LEONES,-62.299914625293,-32.658391411409,Localidad simple,INDEC,140567.0,14063.0
14063210,SAIRA,-62.1029831790036,-32.4064116368009,Localidad simple,INDEC,140595.0,14063.0
14063220,SALADILLO,-62.3428774336317,-32.9331604883654,Localidad simple,INDEC,142343.0,14063.0
14070020,EL CHACHO,-65.6440521440398,-30.8017974058313,Localidad simple,INDEC,142364.0,14070.0
14070040,GUASAPAMPA,-65.3281875063158,-31.0975357099584,Localidad simple,INDEC,142378.0,14070.0
14070050,LA PLAYA,-65.3453122247049,-31.0350257440514,Localidad simple,INDEC,142385.0,14070.0
14070060,SAN CARLOS MINAS,-65.101705426717,-31.175590415787,Localidad simple,INDEC,140602.0,14070.0
14070080,TOSNO,-65.3099277411768,-30.9499425576932,Localidad simple,INDEC,142399.0,14070.0
14077020,LAS PALMAS,-65.2899757237495,-31.3800076236386,Localidad simple,INDEC,,14077.0
14077030,LOS TALARES,-65.0386011461093,-31.3754115021879,Localidad simple,INDEC,142434.0,14077.0
14077050,SAN GERONIMO,-64.9131949666644,-31.3409519996631,Localidad simple,INDEC,142427.0,14077.0
14077060,TALA CANADA,-64.9764519289304,-31.3570289681593,Localidad simple,INDEC,142434.0,14077.0
14077070,TANINGA,-65.0801168738369,-31.3454000529726,Localidad simple,INDEC,140609.0,14077.0
14077080,VILLA DE POCHO,-65.2830353856188,-31.4880894840309,Localidad simple,INDEC,142441.0,14077.0
14084010,GENERAL LEVALLE,-63.9225367502507,-34.0098324798955,Localidad simple,INDEC,140616.0,14084.0
14084020,LA CESIRA,-62.9744894136507,-33.9518611160055,Localidad simple,INDEC,140623.0,14084.0
14084040,LEGUIZAMON,-62.9768889543713,-34.2040788458157,Localidad simple,INDEC,142448.0,14084.0
14084050,MELO,-63.4471714447308,-34.3483191246017,Localidad simple,INDEC,140637.0,14084.0
14084070,ROSALES,-63.1534798469172,-34.171790725852,Localidad simple,INDEC,140644.0,14084.0
14084080,SAN JOAQUIN,-63.7132746964365,-34.5106395562101,Localidad simple,INDEC,142462.0,14084.0
14084090,SERRANO,-63.5375595280643,-34.4699818959404,Localidad simple,INDEC,140651.0,14084.0
14084100,VILLA ROSSI,-63.2685397142969,-34.297937327836,Localidad simple,INDEC,140658.0,14084.0
14091010,BARRIO SANTA ISABEL,-64.5367004570805,-30.8375267087623,Localidad simple,INDEC,140672.0,14091.0
14091020,BIALET MASSE,-64.4629696370027,-31.3123081567618,Componente de localidad compuesta,INDEC,140665.0,14091.0
14091030,CABALANGO,-64.5635652642982,-31.3931049014855,Localidad simple,INDEC,142469.0,14091.0
14091070,COSQUIN,-64.4655312574209,-31.240571224569,Componente de localidad compuesta,INDEC,140679.0,14091.0
14091080,CUESTA BLANCA,-64.5773466914484,-31.4787781890782,Componente de localidad compuesta,INDEC,142490.0,14091.0
14091090,ESTANCIA VIEJA,-64.517330819559,-31.3842597063571,Componente de localidad compuesta,INDEC,142497.0,14091.0
14091110,LA CUMBRE,-64.4909087135044,-30.9792461523826,Componente de localidad compuesta,INDEC,140693.0,14091.0
14091120,LA FALDA,-64.4864417754561,-31.0919649906581,Componente de localidad compuesta,INDEC,140700.0,14091.0
14091130,LAS JARILLAS,-64.5345928843012,-31.5182256602189,Localidad simple,INDEC,142511.0,14091.0
14091140,LOS COCOS,-64.5026123921003,-30.9269774865861,Componente de localidad compuesta,INDEC,140707.0,14091.0
14091150,MALLIN,-64.5749813483232,-31.2976747453985,Localidad simple,INDEC,140721.0,14091.0
14091160,MAYU SUMAJ,-64.5427634762868,-31.4668646402709,Componente de localidad compuesta,INDEC,142504.0,14091.0
14091170,QUEBRADA DE LUNA,-64.5210978856737,-30.7949898871398,Localidad simple,INDEC,140679.0,14091.0
14091180,SAN ANTONIO DE ARREDONDO,-64.5289350434399,-31.4782264688487,Componente de localidad compuesta,INDEC,142511.0,14091.0
14091190,SAN ESTEBAN,-64.5360036651851,-30.9199784063317,Componente de localidad compuesta,INDEC,140714.0,14091.0
14091200,SAN ROQUE,-64.4599293921174,-31.3496904364626,Componente de localidad compuesta,INDEC,142518.0,14091.0
14091210,SANTA MARIA DE PUNILLA,-64.4653357678432,-31.2703319860361,Componente de localidad compuesta,INDEC,140721.0,14091.0
14091250,VILLA CARLOS PAZ,-64.4933448063141,-31.4182380208919,Componente de localidad compuesta,INDEC,140742.0,14091.0
14091260,VILLA FLOR SERRANA,-64.6003659348122,-31.3864690388309,Localidad simple,INDEC,140728.0,14091.0
14091270,VILLA GIARDINO,-64.4928899121054,-31.0362773938945,Componente de localidad compuesta,INDEC,140749.0,14091.0
14091280,VILLA LAGO AZUL,-64.4831122938584,-31.3740257221359,Localidad simple,INDEC,142539.0,14091.0
14091290,VILLA PARQUE SIQUIMAN,-64.4802571053108,-31.3457170881093,Componente de localidad compuesta,INDEC,142532.0,14091.0
14091300,VILLA RIO ICHO CRUZ,-64.562747406585,-31.4791065590312,Componente de localidad compuesta,INDEC,142546.0,14091.0
14091310,VILLA SAN JOSE,-64.5653436907589,-31.279612799499,Localidad simple,INDEC,140721.0,14091.0
14091320,VILLA SANTA CRUZ DEL LAGO,-64.5205370832482,-31.369322851246,Componente de localidad compuesta,INDEC,142539.0,14091.0
14098010,ACHIRAS,-64.9944684969757,-33.1770175916926,Localidad simple,INDEC,140756.0,14098.0
14098030,ALCIRA GIGENA,-64.3378599293347,-32.757065291399,Localidad simple,INDEC,140770.0,14098.0
14098040,ALPA CORRAL,-64.721171054893,-32.6904036665231,Localidad simple,INDEC,140777.0,14098.0
14098050,BERROTARAN,-64.3854404675021,-32.4528669215341,Localidad simple,INDEC,140784.0,14098.0
14098070,CHAJAN,-65.0052699166312,-33.5563361347485,Localidad simple,INDEC,140798.0,14098.0
14098080,CHUCUL,-64.1712493406755,-33.0089546768665,Localidad simple,INDEC,142553.0,14098.0
14098110,ELENA,-64.3929518423935,-32.5720684109952,Localidad simple,INDEC,140819.0,14098.0
14098120,LA CAROLINA,-64.7251129655857,-33.1868433713045,Localidad simple,INDEC,142560.0,14098.0
14098140,LA GILDA,-64.2584448995097,-33.2082959166527,Localidad simple,INDEC,,14098.0
14098150,LAS ACEQUIAS,-63.9758763865889,-33.2822486969948,Localidad simple,INDEC,140833.0,14098.0
14098160,LAS ALBAHACAS,-64.8435915248655,-32.8924933762193,Localidad simple,INDEC,142567.0,14098.0
14098180,LAS PENAS,-64.1052291964295,-32.5348511864127,Localidad simple,INDEC,142574.0,14098.0
14098200,MALENA,-64.4320008051115,-33.4893410861497,Localidad simple,INDEC,142581.0,14098.0
14098210,MONTE DE LOS GAUCHOS,-63.8900068799972,-33.636887956776,Localidad simple,INDEC,140854.0,14098.0
14098220,PASO DEL DURAZNO,-64.0496307678069,-33.170068435327,Componente de localidad compuesta,INDEC,,14098.0
14098230,RIO CUARTO,-64.3487377033754,-33.1242631220063,Componente de localidad compuesta,INDEC,140861.0,14098.0
14098240,SAMPACHO,-64.7219849539761,-33.3845382952352,Localidad simple,INDEC,140868.0,14098.0
14098250,SAN BASILIO,-64.3151828240087,-33.4978542515605,Localidad simple,INDEC,140875.0,14098.0
14098260,SANTA CATALINA HOLMBERG,-64.4348164483493,-33.2059384521037,Localidad simple,INDEC,140882.0,14098.0
14098270,SUCO,-64.8316610855999,-33.4394729739475,Localidad simple,INDEC,142588.0,14098.0
14098280,TOSQUITAS,-64.4569327410668,-33.8188248224493,Localidad simple,INDEC,140889.0,14098.0
14098290,VICUNA MACKENNA,-64.3902222715013,-33.917235746816,Localidad simple,INDEC,140896.0,14098.0
14098310,VILLA SANTA EUGENIA,-64.741501810378,-32.6651066386532,Localidad simple,INDEC,140777.0,14098.0
14098320,WASHINGTON,-64.6886182213475,-33.8733676407196,Localidad simple,INDEC,142602.0,14098.0
14105010,ATAHONA,-63.7055651181425,-30.9035316228673,Localidad simple,INDEC,,14105.0
14105020,CANADA DE MACHADO,-63.5870264507761,-31.4289242714312,Localidad simple,INDEC,142616.0,14105.0
14105030,CAPILLA DE LOS REMEDIOS,-63.8321496909141,-31.4302065756542,Localidad simple,INDEC,142623.0,14105.0
14105040,CHALACEA,-63.5682265940855,-30.7545707267715,Localidad simple,INDEC,,14105.0
14105050,COLONIA LAS CUATRO ESQUINAS,-63.3375921895432,-31.1735851610445,Localidad simple,INDEC,,14105.0
14105060,DIEGO DE ROJAS,-63.3402795519709,-31.0286404171341,Localidad simple,INDEC,142651.0,14105.0
14105070,EL ALCALDE,-63.6017410478522,-31.1161396833417,Localidad simple,INDEC,,14105.0
14105080,EL CRISPIN,-63.6051650588702,-31.017971601362,Localidad simple,INDEC,142658.0,14105.0
14105090,ESQUINA,-63.7935627786301,-31.0772911263196,Localidad simple,INDEC,142665.0,14105.0
14105100,KILOMETRO 658,-63.5326025508152,-31.3701809412977,Localidad simple,INDEC,142672.0,14105.0
14105110,LA PARA,-63.0010662681494,-30.8925359716793,Localidad simple,INDEC,140903.0,14105.0
14105120,LA POSTA,-63.5163053686029,-30.5653596004713,Localidad simple,INDEC,142679.0,14105.0
14105130,LA PUERTA,-63.2532712015226,-30.8926051154777,Localidad simple,INDEC,140910.0,14105.0
14105140,LA QUINTA,-63.1501281830965,-31.0622588456023,Localidad simple,INDEC,142686.0,14105.0
14105150,LAS GRAMILLAS,-63.2418444621471,-31.0882555128663,Localidad simple,INDEC,,14105.0
14105170,MAQUINISTA GALLINI,-63.532118614378,-30.9074419738178,Localidad simple,INDEC,142707.0,14105.0
14105180,MONTE DEL ROSARIO,-63.6017850424963,-30.9826026339688,Localidad simple,INDEC,,14105.0
14105190,MONTECRISTO,-63.9457735584091,-31.3438538707604,Localidad simple,INDEC,140917.0,14105.0
14105200,OBISPO TREJO,-63.4130494343907,-30.7811924488334,Localidad simple,INDEC,140924.0,14105.0
14105210,PIQUILLIN,-63.7591050718367,-31.2995844445842,Localidad simple,INDEC,140931.0,14105.0
14105220,PLAZA DE MERCEDES,-63.2596192028417,-30.9780514540426,Localidad simple,INDEC,142714.0,14105.0
14105230,PUEBLO COMECHINGONES,-63.6075820921855,-31.1685485898925,Localidad simple,INDEC,142644.0,14105.0
14105240,RIO PRIMERO,-63.621866727412,-31.3291838493003,Localidad simple,INDEC,140938.0,14105.0
14105250,SAGRADA FAMILIA,-63.445471703469,-31.2897282303946,Localidad simple,INDEC,,14105.0
14105260,SANTA ROSA DE RIO PRIMERO,-63.4015912555355,-31.1514772066717,Localidad simple,INDEC,140945.0,14105.0
14105270,VILLA FONTANA,-63.1159181990178,-30.8940088267342,Localidad simple,INDEC,140952.0,14105.0
14112040,GUTEMBERG,-63.5149951918634,-29.7227092489555,Localidad simple,INDEC,142756.0,14112.0
14112060,LOS HOYOS,-63.6273622842683,-29.802434071812,Localidad simple,INDEC,142770.0,14112.0
14112070,PUESTO DE CASTRO,-63.4916854103812,-30.2390823848323,Localidad simple,INDEC,,14112.0
14112080,RAYO CORTADO,-63.8249818238142,-30.0742593288829,Localidad simple,INDEC,142784.0,14112.0
14112090,SAN PEDRO DE GUTEMBERG,-63.5610809474438,-29.698228417088,Localidad simple,INDEC,142756.0,14112.0
14112100,SANTA ELENA,-63.8438054710488,-30.1174756551011,Localidad simple,INDEC,142791.0,14112.0
14112120,VILLA CANDELARIA,-63.3548391354924,-29.8162963199276,Localidad simple,INDEC,142798.0,14112.0
14119010,CALCHIN,-63.2006870937546,-31.6679359912419,Localidad simple,INDEC,140973.0,14119.0
14119020,CALCHIN OESTE,-63.278168375262,-31.8633868408967,Localidad simple,INDEC,140980.0,14119.0
14119030,CAPILLA DEL CARMEN,-63.3421354529106,-31.5081678166164,Localidad simple,INDEC,140987.0,14119.0
14119040,CARRILOBO,-63.1165074420857,-31.8716468802323,Localidad simple,INDEC,140994.0,14119.0
14119050,COLAZO,-63.3834011052136,-31.964293093898,Localidad simple,INDEC,141001.0,14119.0
14119110,LOS CHANARITOS,-63.3321030427196,-31.4021377541587,Localidad simple,INDEC,142196.0,14119.0
14119140,MATORRALES,-63.5118521462998,-31.7144720415401,Localidad simple,INDEC,141043.0,14119.0
14119150,ONCATIVO,-63.6836820317482,-31.912835805369,Localidad simple,INDEC,141050.0,14119.0
14119170,POZO DEL MOLLE,-62.9199182599484,-32.0194389864602,Localidad simple,INDEC,141064.0,14119.0
14119190,RIO SEGUNDO,-63.9118630162229,-31.650153972407,Componente de localidad compuesta,INDEC,141071.0,14119.0
14119200,SANTIAGO TEMPLE,-63.4182078006181,-31.3871253007234,Localidad simple,INDEC,141078.0,14119.0
14119210,VILLA DEL ROSARIO,-63.5341489014562,-31.5540113344661,Localidad simple,INDEC,141085.0,14119.0
14126010,AMBUL,-65.0566540377037,-31.489683021508,Localidad simple,INDEC,142833.0,14126.0
14126020,ARROYO LOS PATOS,-65.0043001880149,-31.7500816583302,Localidad simple,INDEC,142840.0,14126.0
14126030,EL HUAYCO,-64.956092175607,-31.845848320458,Localidad simple,INDEC,142847.0,14126.0
14126040,LA CORTADERA,-65.37239422356,-31.668668399569,Localidad simple,INDEC,,14126.0
14126050,LAS CALLES,-64.9717608825205,-31.8206855464004,Localidad simple,INDEC,142847.0,14126.0
14126060,LAS OSCURAS,-65.3190950145101,-31.6633718662216,Localidad simple,INDEC,,14126.0
14126080,LOS CALLEJONES,-65.2330653421552,-31.9322689128265,Localidad simple,INDEC,141106.0,14126.0
14126090,MINA CLAVERO,-65.0055332639058,-31.7267843574618,Componente de localidad compuesta,INDEC,141092.0,14126.0
14126100,MUSSI,-65.0756894821312,-31.4273241562001,Localidad simple,INDEC,,14126.0
14126110,NONO,-65.0034036260171,-31.795570031823,Localidad simple,INDEC,141099.0,14126.0
14126120,PANAHOLMA,-65.058665894714,-31.626892878253,Localidad simple,INDEC,142861.0,14126.0
14126140,SAN LORENZO,-65.0255685400222,-31.6822276756771,Localidad simple,INDEC,142868.0,14126.0
14126150,SAN MARTIN,-65.5246625976025,-31.8969863219692,Localidad simple,INDEC,,14126.0
14126170,SAN VICENTE,-65.4304499825782,-31.8549846523947,Localidad simple,INDEC,142875.0,14126.0
14126180,SAUCE ARRIBA,-65.1687928322254,-31.9143833881487,Localidad simple,INDEC,142882.0,14126.0
14126190,TASNA,-65.1483381584252,-31.6303406921333,Localidad simple,INDEC,,14126.0
14126210,VILLA SARMIENTO,-65.191796702404,-31.9366572471396,Componente de localidad compuesta,INDEC,142252.0,14126.0
14133010,CONLARA,-65.2312586416728,-32.0788609958394,Localidad simple,INDEC,142889.0,14133.0
14133030,CRUZ CANA,-65.0273777504727,-32.2779029026255,Localidad simple,INDEC,141127.0,14133.0
14133050,EL PANTANILLO,-64.990651569992,-31.8862653496977,Localidad simple,INDEC,142917.0,14133.0
14133060,LA PAZ,-65.0511157108408,-32.2172752387548,Localidad simple,INDEC,141127.0,14133.0
14133070,LA POBLACION,-65.0309086009182,-32.0660031804969,Localidad simple,INDEC,142896.0,14133.0
14133080,LA RAMADA,-65.0361512187387,-32.2996521283095,Localidad simple,INDEC,141127.0,14133.0
14133090,LA TRAVESIA,-65.063758957899,-32.1066758248055,Localidad simple,INDEC,142924.0,14133.0
14133095,LAS CHACRAS,-65.0340964238205,-32.2418447787663,Localidad simple,INDEC,141127.0,14133.0
14133100,LAS TAPIAS,-65.1014219744873,-31.9522279195169,Componente de localidad compuesta,INDEC,142903.0,14133.0
14133110,LOS CERRILLOS,-65.4376442516279,-31.9737899960038,Localidad simple,INDEC,142910.0,14133.0
14133120,LOS HORNILLOS,-64.9900890034518,-31.9017353099654,Localidad simple,INDEC,142917.0,14133.0
14133150,LUYABA,-65.056618698571,-32.1483422464594,Localidad simple,INDEC,142924.0,14133.0
14133170,SAN JAVIER Y YACANTO,-65.027552227227,-32.0266518585481,Localidad simple,INDEC,141134.0,14133.0
14133180,SAN JOSE,-65.3152083482463,-31.9573259005881,Localidad simple,INDEC,141141.0,14133.0
